plate_ID,Source Well,ASAP_batch_ID,Vol from stock nl
1530852-Y4-274,P05,ASAP-0027709-001,100
1530852-Y4-274,Q05,ASAP-0027710-001,200
1530852-Y4-274,R05,ASAP-0027711-001,200
1530852-Y4-274,S05,ASAP-0027712-001,200
1530852-Y4-274,T05,ASAP-0027713-001,100
1530852-Y4-274,U05,ASAP-0027714-001,200
1530852-Y4-274,V05,ASAP-0027715-001,200
1530852-Y4-274,W05,ASAP-0027716-001,70
1530852-Y4-274,X05,ASAP-0027717-001,200
1530852-Y4-274,Y05,ASAP-0027718-001,60
1530852-Y4-274,Z05,ASAP-0027719-001,200
1530852-Y4-274,A06,ASAP-0027726-001,200
1530852-Y4-274,B06,ASAP-0027727-001,200
1530852-Y4-274,C06,ASAP-0027728-001,200
1530852-Y4-274,D06,ASAP-0027729-001,200
1530852-Y4-274,E06,ASAP-0027730-001,200
1530852-Y4-274,F06,ASAP-0027731-001,200
1530852-Y4-274,G06,ASAP-0027732-001,200
1530852-Y4-278,A05,ASAP-0027764-001,200
1530852-Y4-278,AA05,ASAP-0027758-001,90
1530852-Y4-278,AB05,ASAP-0027814-001,200
1530852-Y4-278,AC05,ASAP-0027748-001,200
1530852-Y4-278,AD05,ASAP-0027746-001,200
1530852-Y4-278,AE05,ASAP-0027779-001,200
1530852-Y4-278,AF05,ASAP-0027751-001,200
1530852-Y4-278,B05,ASAP-0027804-001,200
1530852-Y4-278,C05,ASAP-0027811-001,60
1530852-Y4-278,D05,ASAP-0027775-001,200
1530852-Y4-278,E05,ASAP-0027760-001,50
1530852-Y4-278,F05,ASAP-0027777-001,200
1530852-Y4-278,G05,ASAP-0027749-001,200
1530852-Y4-278,H05,ASAP-0027793-001,200
1530852-Y4-278,I05,ASAP-0027798-001,150
1530852-Y4-278,J05,ASAP-0027800-001,8
1530852-Y4-278,K05,ASAP-0027803-001,200
1530852-Y4-278,L05,ASAP-0027754-001,8
1530852-Y4-278,M05,ASAP-0027799-001,200
1530852-Y4-278,N05,ASAP-0027756-001,30
1530852-Y4-278,O05,ASAP-0027768-001,200
1530852-Y4-278,P05,ASAP-0027782-001,30
1530852-Y4-278,Q05,ASAP-0027744-001,200
1530852-Y4-278,R05,ASAP-0027766-001,200
1530852-Y4-278,S05,ASAP-0027767-001,200
1530852-Y4-278,T05,ASAP-0027759-001,200
1530852-Y4-278,U05,ASAP-0027734-001,200
1530852-Y4-278,V05,ASAP-0027794-001,200
1530852-Y4-278,W05,ASAP-0027812-001,200
1530852-Y4-278,X05,ASAP-0027741-001,200
1530852-Y4-278,Y05,ASAP-0027752-001,200
1530852-Y4-278,Z05,ASAP-0027808-001,5
1530852-Y4-278,A06,ASAP-0027796-001,200
1530852-Y4-278,B06,ASAP-0027747-001,200
1530852-Y4-278,C06,ASAP-0027769-001,200
1530852-Y4-278,D06,ASAP-0027813-001,200
1530852-Y4-278,E06,ASAP-0027745-001,200
1530852-Y4-282,A05,ASAP-0027857-001,200
1530852-Y4-282,AA05,ASAP-0027859-001,200
1530852-Y4-282,AB05,ASAP-0027846-001,200
1530852-Y4-282,AC05,ASAP-0027833-001,200
1530852-Y4-282,AD05,ASAP-0027842-001,200
1530852-Y4-282,B05,ASAP-0027865-001,200
1530852-Y4-282,C05,ASAP-0027822-001,200
1530852-Y4-282,D05,ASAP-0027816-001,200
1530852-Y4-282,E05,ASAP-0027817-001,200
1530852-Y4-282,F05,ASAP-0027824-001,200
1530852-Y4-282,G05,ASAP-0027876-001,200
1530852-Y4-282,H05,ASAP-0027828-001,200
1530852-Y4-282,I05,ASAP-0027832-001,200
1530852-Y4-282,J05,ASAP-0027823-001,90
1530852-Y4-282,K05,ASAP-0027867-001,200
1530852-Y4-282,L05,ASAP-0027839-001,80
1530852-Y4-282,M05,ASAP-0027874-001,200
1530852-Y4-282,N05,ASAP-0027869-001,200
1530852-Y4-282,O05,ASAP-0027850-001,200
1530852-Y4-282,P05,ASAP-0027866-001,200
1530852-Y4-282,Q05,ASAP-0027853-001,200
1530852-Y4-282,R05,ASAP-0027827-001,200
1530852-Y4-282,S05,ASAP-0027873-001,200
1530852-Y4-282,T05,ASAP-0027852-001,200
1530852-Y4-282,U05,ASAP-0027829-001,200
1530852-Y4-282,V05,ASAP-0027830-001,200
1530852-Y4-282,W05,ASAP-0027851-001,200
1530852-Y4-282,X05,ASAP-0027862-001,200
1530852-Y4-282,Y05,ASAP-0027875-001,200
1530852-Y4-282,Z05,ASAP-0027856-001,200
1530852-Y4-286,A05,ASAP-0027984-001,200
1530852-Y4-286,AA05,ASAP-0027983-001,100
1530852-Y4-286,AB05,ASAP-0027972-001,200
1530852-Y4-286,AC05,ASAP-0027928-001,70
1530852-Y4-286,AD05,ASAP-0028018-001,200
1530852-Y4-286,AE05,ASAP-0027962-001,100
1530852-Y4-286,AF05,ASAP-0027941-001,200
1530852-Y4-286,B05,ASAP-0027973-001,200
1530852-Y4-286,C05,ASAP-0028020-001,200
1530852-Y4-286,D05,ASAP-0028013-001,200
1530852-Y4-286,E05,ASAP-0027963-001,200
1530852-Y4-286,F05,ASAP-0027964-001,200
1530852-Y4-286,G05,ASAP-0028007-001,200
1530852-Y4-286,H05,ASAP-0027929-001,200
1530852-Y4-286,I05,ASAP-0027936-001,200
1530852-Y4-286,J05,ASAP-0027978-001,50
1530852-Y4-286,K05,ASAP-0027952-001,200
1530852-Y4-286,L05,ASAP-0027993-001,70
1530852-Y4-286,M05,ASAP-0027957-001,200
1530852-Y4-286,N05,ASAP-0027971-001,80
1530852-Y4-286,O05,ASAP-0028005-001,200
1530852-Y4-286,P05,ASAP-0027950-001,200
1530852-Y4-286,Q05,ASAP-0027966-001,200
1530852-Y4-286,R05,ASAP-0027951-001,200
1530852-Y4-286,S05,ASAP-0027947-001,200
1530852-Y4-286,T05,ASAP-0027965-001,200
1530852-Y4-286,U05,ASAP-0028015-001,200
1530852-Y4-286,V05,ASAP-0027944-001,200
1530852-Y4-286,W05,ASAP-0028029-001,200
1530852-Y4-286,X05,ASAP-0027946-001,200
1530852-Y4-286,Y05,ASAP-0027954-001,200
1530852-Y4-286,Z05,ASAP-0028024-001,200
1530852-Y4-286,A06,ASAP-0028023-001,200
1530852-Y4-286,B06,ASAP-0028011-001,200
1530852-Y4-286,C06,ASAP-0027934-001,140
1530852-Y4-286,D06,ASAP-0027977-001,200
1530852-Y4-286,E06,ASAP-0027989-001,120
1530852-Y4-286,F06,ASAP-0027998-001,200
1530852-Y4-286,G06,ASAP-0028019-001,100
1530852-Y4-286,H06,ASAP-0027980-001,120
1530852-Y4-286,I06,ASAP-0027987-001,140
1530852-Y4-286,J06,ASAP-0027940-001,200
1530852-Y4-286,K06,ASAP-0028014-001,200
1530852-Y4-286,L06,ASAP-0027959-001,200
1530852-Y4-286,M06,ASAP-0027995-001,200
1530852-Y4-286,N06,ASAP-0027991-001,30
1530852-Y4-286,O06,ASAP-0027996-001,80
1530852-Y4-286,P06,ASAP-0027981-001,200
1530852-Y4-286,Q06,ASAP-0028000-001,200
1530852-Y4-286,R06,ASAP-0027970-001,120
1530852-Y4-286,S06,ASAP-0027982-001,100
1530852-Y4-286,T06,ASAP-0028006-001,200
1530852-Y4-286,U06,ASAP-0028003-001,200
1530852-Y4-293,B05,ASAP-0028836-001,200
1530852-Y4-292,A05,ASAP-0028850-001,200
1530852-Y4-292,AA05,ASAP-0028822-001,200
1530852-Y4-292,AB05,ASAP-0028875-001,200
1530852-Y4-292,AC05,ASAP-0028885-001,200
1530852-Y4-292,AD05,ASAP-0028846-001,200
1530852-Y4-292,AE05,ASAP-0028842-001,200
1530852-Y4-292,AF05,ASAP-0028801-001,200
1530852-Y4-292,B05,ASAP-0028879-001,200
1530852-Y4-292,C05,ASAP-0028816-001,200
1530852-Y4-292,D05,ASAP-0028861-001,200
1530852-Y4-292,E05,ASAP-0028862-001,200
1530852-Y4-292,F05,ASAP-0028871-001,200
1530852-Y4-292,G05,ASAP-0028827-001,200
1530852-Y4-292,H05,ASAP-0028834-001,200
1530852-Y4-292,I05,ASAP-0028848-001,200
1530852-Y4-292,J05,ASAP-0028812-001,200
1530852-Y4-292,K05,ASAP-0028821-001,200
1530852-Y4-292,L05,ASAP-0028802-001,200
1530852-Y4-292,M05,ASAP-0028870-001,200
1530852-Y4-292,N05,ASAP-0028883-001,100
1530852-Y4-292,O05,ASAP-0028884-001,100
1530852-Y4-292,P05,ASAP-0028805-001,200
1530852-Y4-292,Q05,ASAP-0028811-001,200
1530852-Y4-292,R05,ASAP-0028878-001,200
1530852-Y4-292,S05,ASAP-0028874-001,200
1530852-Y4-292,T05,ASAP-0028806-001,200
1530852-Y4-292,U05,ASAP-0028847-001,100
1530852-Y4-292,V05,ASAP-0028835-001,160
1530852-Y4-292,W05,ASAP-0028828-001,200
1530852-Y4-292,X05,ASAP-0028876-001,200
1530852-Y4-292,Y05,ASAP-0028831-001,120
1530852-Y4-292,Z05,ASAP-0028854-001,200
1530852-Y4-292,A06,ASAP-0028808-001,200
1530852-Y4-292,B06,ASAP-0028839-001,150
1530852-Y4-292,C06,ASAP-0028849-001,200
1530852-Y4-297,D05,ASAP-0028918-001,200
1530852-Y4-297,E05,ASAP-0028937-001,200
1530852-Y4-297,H05,ASAP-0028898-001,200
1530852-Y4-297,I05,ASAP-0028924-001,200
1530852-Y4-296,A05,ASAP-0028910-001,80
1530852-Y4-296,B05,ASAP-0028902-001,200
1530852-Y4-296,C05,ASAP-0028914-001,200
1530852-Y4-296,D05,ASAP-0028939-001,200
1530852-Y4-296,E05,ASAP-0028913-001,200
1530852-Y4-296,F05,ASAP-0028895-001,12
1530852-Y4-296,G05,ASAP-0028904-001,5
1530852-Y4-296,H05,ASAP-0028911-001,200
1530852-Y4-296,I05,ASAP-0028916-001,60
1530852-Y4-296,J05,ASAP-0028923-001,200
1530852-Y4-296,K05,ASAP-0028894-001,200
1530852-Y4-296,L05,ASAP-0028928-001,200
1530852-Y4-296,M05,ASAP-0028922-001,60
1530852-Y4-296,N05,ASAP-0028912-001,200
1530852-Y4-296,O05,ASAP-0028903-001,6
1530852-Y4-303,A05,ASAP-0028975-001,200
1530852-Y4-303,B05,ASAP-0028976-001,200
1530852-Y4-303,C05,ASAP-0028977-001,200
1530852-Y4-303,D05,ASAP-0028978-001,200
1530852-Y4-303,E05,ASAP-0028979-001,200
1530852-Y4-303,F05,ASAP-0028980-001,200
1530852-Y4-303,G05,ASAP-0028981-001,7.95
1530852-Y4-303,H05,ASAP-0028982-001,200
1530852-Y4-303,I05,ASAP-0028983-001,200
1530852-Y4-303,J05,ASAP-0028984-001,200
1530852-Y4-303,K05,ASAP-0028985-001,200
1530852-Y4-303,L05,ASAP-0028986-001,200
1530852-Y4-303,M05,ASAP-0028987-001,80
1530852-Y4-303,N05,ASAP-0028988-001,200
1530852-Y4-303,O05,ASAP-0028989-001,200
1530852-Y4-303,P05,ASAP-0028990-001,10
1530852-Y4-303,Q05,ASAP-0028991-001,200
1530852-Y4-303,R05,ASAP-0028992-001,200
1530852-Y4-303,S05,ASAP-0028993-001,200
1530852-Y4-303,T05,ASAP-0028994-001,200
1530852-Y4-303,U05,ASAP-0028995-001,200
1530852-Y4-299,O05,ASAP-0021208-001,200
1530852-Y4-307,A05,ASAP-0029076-001,200
1530852-Y4-307,AA05,ASAP-0029041-001,5
1530852-Y4-307,AB05,ASAP-0029050-001,5
1530852-Y4-307,AC05,ASAP-0029045-001,5
1530852-Y4-307,AD05,ASAP-0029002-001,5
1530852-Y4-307,AE05,ASAP-0029073-001,200
1530852-Y4-307,AF05,ASAP-0029001-001,200
1530852-Y4-307,B05,ASAP-0029010-001,200
1530852-Y4-307,C05,ASAP-0029052-001,200
1530852-Y4-307,D05,ASAP-0029019-001,200
1530852-Y4-307,E05,ASAP-0029084-001,200
1530852-Y4-307,F05,ASAP-0029011-001,200
1530852-Y4-307,G05,ASAP-0029068-001,200
1530852-Y4-307,H05,ASAP-0029060-001,200
1530852-Y4-307,I05,ASAP-0029029-001,200
1530852-Y4-307,J05,ASAP-0029072-001,200
1530852-Y4-307,K05,ASAP-0029071-001,200
1530852-Y4-307,L05,ASAP-0029092-001,5
1530852-Y4-307,M05,ASAP-0029017-001,200
1530852-Y4-307,N05,ASAP-0029082-001,200
1530852-Y4-307,O05,ASAP-0029054-001,200
1530852-Y4-307,P05,ASAP-0029026-001,200
1530852-Y4-307,Q05,ASAP-0029035-001,200
1530852-Y4-307,R05,ASAP-0029005-001,200
1530852-Y4-307,S05,ASAP-0029044-001,200
1530852-Y4-307,T05,ASAP-0029090-001,200
1530852-Y4-307,U05,ASAP-0029038-001,120
1530852-Y4-307,V05,ASAP-0029049-001,80
1530852-Y4-307,W05,ASAP-0029063-001,200
1530852-Y4-307,X05,ASAP-0029032-001,200
1530852-Y4-307,Y05,ASAP-0029067-001,200
1530852-Y4-307,Z05,ASAP-0029020-001,200
1530852-Y4-307,A06,ASAP-0029039-001,200
1530852-Y4-307,B06,ASAP-0029080-001,200
1530852-Y4-307,C06,ASAP-0029033-001,12
1530852-Y4-307,D06,ASAP-0029081-001,40
1530852-Y4-307,E06,ASAP-0029079-001,5
1530852-Y4-307,F06,ASAP-0029023-001,200
1530852-Y4-307,G06,ASAP-0029003-001,90
1530852-Y4-307,H06,ASAP-0029016-001,90
1530852-Y4-307,I06,ASAP-0029009-001,8
1530852-Y4-307,J06,ASAP-0029022-001,40
1530852-Y4-307,K06,ASAP-0029066-001,200
1530852-Y4-307,L06,ASAP-0029051-001,5
1530852-Y4-307,M06,ASAP-0029078-001,160
1530852-Y4-307,N06,ASAP-0029007-001,200
1530852-Y4-307,O06,ASAP-0029030-001,8
1530852-Y4-307,P06,ASAP-0029077-001,200
1530852-Y4-307,Q06,ASAP-0029027-001,8
1530852-Y4-307,R06,ASAP-0029000-001,5
1530852-Y4-307,S06,ASAP-0029057-001,200
1530852-Y4-307,T06,ASAP-0029074-001,200
1530852-Y4-307,U06,ASAP-0029086-001,200
1530852-Y4-307,V06,ASAP-0029046-001,200
1530852-Y4-307,W06,ASAP-0029055-001,200
1530852-Y4-307,X06,ASAP-0029059-001,60
1530852-Y4-307,Y06,ASAP-0029042-001,200
1530852-Y4-311,A05,ASAP-0029123-001,200
1530852-Y4-311,AA05,ASAP-0029151-001,200
1530852-Y4-311,AB05,ASAP-0029214-001,20
1530852-Y4-311,AC05,ASAP-0029188-001,150
1530852-Y4-311,AD05,ASAP-0029221-001,200
1530852-Y4-311,AE05,ASAP-0029158-001,200
1530852-Y4-311,AF05,ASAP-0029143-001,40
1530852-Y4-311,B05,ASAP-0029243-001,200
1530852-Y4-311,C05,ASAP-0029224-001,200
1530852-Y4-311,D05,ASAP-0029144-001,200
1530852-Y4-311,E05,ASAP-0029132-001,200
1530852-Y4-311,F05,ASAP-0029127-001,20
1530852-Y4-311,G05,ASAP-0029184-001,200
1530852-Y4-311,H05,ASAP-0029133-001,200
1530852-Y4-311,I05,ASAP-0029222-001,200
1530852-Y4-311,J05,ASAP-0029189-001,40
1530852-Y4-311,K05,ASAP-0029110-001,200
1530852-Y4-311,L05,ASAP-0029142-001,200
1530852-Y4-311,M05,ASAP-0029119-001,80
1530852-Y4-311,N05,ASAP-0029177-001,200
1530852-Y4-311,O05,ASAP-0029161-001,200
1530852-Y4-311,P05,ASAP-0029170-001,200
1530852-Y4-311,Q05,ASAP-0029106-001,5
1530852-Y4-311,R05,ASAP-0029171-001,10
1530852-Y4-311,S05,ASAP-0029255-001,200
1530852-Y4-311,T05,ASAP-0029134-001,200
1530852-Y4-311,U05,ASAP-0029208-001,10
1530852-Y4-311,V05,ASAP-0029128-001,200
1530852-Y4-311,W05,ASAP-0029220-001,200
1530852-Y4-311,X05,ASAP-0029231-001,200
1530852-Y4-311,Y05,ASAP-0029234-001,5
1530852-Y4-311,Z05,ASAP-0029160-001,200
1530852-Y4-311,A06,ASAP-0029166-001,5
1530852-Y4-311,AA06,ASAP-0029157-001,40
1530852-Y4-311,AB06,ASAP-0029095-001,15
1530852-Y4-311,AC06,ASAP-0029140-001,200
1530852-Y4-311,AD06,ASAP-0029139-001,200
1530852-Y4-311,AE06,ASAP-0029118-001,200
1530852-Y4-311,AF06,ASAP-0029175-001,200
1530852-Y4-311,B06,ASAP-0029138-001,30
1530852-Y4-311,C06,ASAP-0029150-001,60
1530852-Y4-311,D06,ASAP-0029167-001,5
1530852-Y4-311,E06,ASAP-0029236-001,200
1530852-Y4-311,F06,ASAP-0029262-001,200
1530852-Y4-311,G06,ASAP-0029210-001,30
1530852-Y4-311,H06,ASAP-0029191-001,120
1530852-Y4-311,I06,ASAP-0029131-001,200
1530852-Y4-311,J06,ASAP-0029190-001,6
1530852-Y4-311,K06,ASAP-0029109-001,200
1530852-Y4-311,L06,ASAP-0029253-001,200
1530852-Y4-311,M06,ASAP-0029120-001,5
1530852-Y4-311,N06,ASAP-0029116-001,50
1530852-Y4-311,O06,ASAP-0029267-001,200
1530852-Y4-311,P06,ASAP-0029250-001,60
1530852-Y4-311,Q06,ASAP-0029194-001,200
1530852-Y4-311,R06,ASAP-0029248-001,6
1530852-Y4-311,S06,ASAP-0029200-001,200
1530852-Y4-311,T06,ASAP-0029213-001,120
1530852-Y4-311,U06,ASAP-0029141-001,200
1530852-Y4-311,V06,ASAP-0029259-001,120
1530852-Y4-311,W06,ASAP-0029178-001,200
1530852-Y4-311,X06,ASAP-0029168-001,200
1530852-Y4-311,Y06,ASAP-0029156-001,200
1530852-Y4-311,Z06,ASAP-0029264-001,200
1530852-Y4-311,A07,ASAP-0029163-001,200
1530852-Y4-311,AA07,ASAP-0029265-001,200
1530852-Y4-311,AB07,ASAP-0029176-001,200
1530852-Y4-311,AC07,ASAP-0029174-001,200
1530852-Y4-311,AD07,ASAP-0029232-001,120
1530852-Y4-311,AE07,ASAP-0029233-001,200
1530852-Y4-311,AF07,ASAP-0029239-001,200
1530852-Y4-311,B07,ASAP-0029187-001,30
1530852-Y4-311,C07,ASAP-0029261-001,200
1530852-Y4-311,D07,ASAP-0029147-001,120
1530852-Y4-311,E07,ASAP-0029186-001,200
1530852-Y4-311,F07,ASAP-0029254-001,5
1530852-Y4-311,G07,ASAP-0029241-001,200
1530852-Y4-311,H07,ASAP-0029162-001,200
1530852-Y4-311,I07,ASAP-0029228-001,200
1530852-Y4-311,J07,ASAP-0029169-001,200
1530852-Y4-311,K07,ASAP-0029136-001,200
1530852-Y4-311,L07,ASAP-0029256-001,200
1530852-Y4-311,M07,ASAP-0029204-001,5
1530852-Y4-311,N07,ASAP-0029180-001,200
1530852-Y4-311,O07,ASAP-0029153-001,200
1530852-Y4-311,P07,ASAP-0029130-001,50
1530852-Y4-311,Q07,ASAP-0029196-001,200
1530852-Y4-311,R07,ASAP-0029242-001,200
1530852-Y4-311,S07,ASAP-0029107-001,80
1530852-Y4-311,T07,ASAP-0029260-001,200
1530852-Y4-311,U07,ASAP-0029125-001,200
1530852-Y4-311,V07,ASAP-0029113-001,200
1530852-Y4-311,W07,ASAP-0029182-001,60
1530852-Y4-311,X07,ASAP-0029263-001,6
1530852-Y4-311,Y07,ASAP-0029108-001,200
1530852-Y4-311,Z07,ASAP-0029227-001,200
1530852-Y4-315,A05,ASAP-0029290-001,20
1530852-Y4-315,AA05,ASAP-0029283-001,200
1530852-Y4-315,AB05,ASAP-0029317-001,200
1530852-Y4-315,AC05,ASAP-0029341-001,200
1530852-Y4-315,AD05,ASAP-0029284-001,200
1530852-Y4-315,AE05,ASAP-0029347-001,200
1530852-Y4-315,AF05,ASAP-0029311-001,200
1530852-Y4-315,B05,ASAP-0029307-001,140
1530852-Y4-315,C05,ASAP-0029270-001,200
1530852-Y4-315,D05,ASAP-0029344-001,50
1530852-Y4-315,E05,ASAP-0029349-001,200
1530852-Y4-315,F05,ASAP-0029291-001,200
1530852-Y4-315,G05,ASAP-0029367-001,5
1530852-Y4-315,H05,ASAP-0029316-001,5
1530852-Y4-315,I05,ASAP-0029331-001,200
1530852-Y4-315,J05,ASAP-0029376-001,200
1530852-Y4-315,K05,ASAP-0029295-001,200
1530852-Y4-315,L05,ASAP-0029279-001,5
1530852-Y4-315,M05,ASAP-0029296-001,200
1530852-Y4-315,N05,ASAP-0029351-001,5
1530852-Y4-315,O05,ASAP-0029327-001,200
1530852-Y4-315,P05,ASAP-0029297-001,200
1530852-Y4-315,Q05,ASAP-0029314-001,200
1530852-Y4-315,R05,ASAP-0029379-001,200
1530852-Y4-315,S05,ASAP-0029372-001,200
1530852-Y4-315,T05,ASAP-0029355-001,20
1530852-Y4-315,U05,ASAP-0029357-001,200
1530852-Y4-315,V05,ASAP-0029352-001,20
1530852-Y4-315,W05,ASAP-0029321-001,150
1530852-Y4-315,X05,ASAP-0029306-001,200
1530852-Y4-315,Y05,ASAP-0029362-001,200
1530852-Y4-315,Z05,ASAP-0029350-001,200
1530852-Y4-315,A06,ASAP-0029281-001,200
1530852-Y4-315,B06,ASAP-0029375-001,200
1530852-Y4-315,C06,ASAP-0029330-001,200
1530852-Y4-315,D06,ASAP-0029320-001,200
1530852-Y4-315,E06,ASAP-0029272-001,5
1530852-Y4-315,F06,ASAP-0029329-001,200
1530852-Y4-315,G06,ASAP-0029369-001,200
1530852-Y4-315,H06,ASAP-0029309-001,5
1530852-Y4-315,I06,ASAP-0029288-001,200
1530852-Y4-315,J06,ASAP-0029323-001,200
1530852-Y4-315,K06,ASAP-0029332-001,200
1530852-Y4-315,L06,ASAP-0029310-001,200
1530852-Y4-315,M06,ASAP-0029354-001,200
1530852-Y4-315,N06,ASAP-0029294-001,200
1530852-Y4-315,O06,ASAP-0029318-001,200
1530852-Y4-315,P06,ASAP-0029269-001,200
1530852-Y4-315,Q06,ASAP-0029325-001,140
1530852-Y4-318,B05,ASAP-0018973-004,200
1530852-Y4-319,A05,ASAP-0029525-001,30
1530852-Y4-319,AA05,ASAP-0029486-001,12
1530852-Y4-319,AB05,ASAP-0029424-001,8
1530852-Y4-319,AC05,ASAP-0029497-001,5
1530852-Y4-319,AD05,ASAP-0029394-001,5
1530852-Y4-319,AE05,ASAP-0029515-001,100
1530852-Y4-319,AF05,ASAP-0029393-001,100
1530852-Y4-319,B05,ASAP-0029388-001,100
1530852-Y4-319,C05,ASAP-0029479-001,100
1530852-Y4-319,D05,ASAP-0029503-001,100
1530852-Y4-319,E05,ASAP-0029491-001,5
1530852-Y4-319,F05,ASAP-0029532-001,100
1530852-Y4-319,G05,ASAP-0029517-001,100
1530852-Y4-319,H05,ASAP-0029395-001,100
1530852-Y4-319,I05,ASAP-0029385-001,100
1530852-Y4-319,J05,ASAP-0029440-001,100
1530852-Y4-319,K05,ASAP-0029442-001,100
1530852-Y4-319,L05,ASAP-0029445-001,100
1530852-Y4-319,M05,ASAP-0029521-001,5
1530852-Y4-319,N05,ASAP-0029471-001,5
1530852-Y4-319,O05,ASAP-0029391-001,100
1530852-Y4-319,P05,ASAP-0029506-001,5
1530852-Y4-319,Q05,ASAP-0029493-001,100
1530852-Y4-319,R05,ASAP-0029513-001,100
1530852-Y4-319,S05,ASAP-0029382-001,5
1530852-Y4-319,T05,ASAP-0029529-001,100
1530852-Y4-319,U05,ASAP-0029446-001,20
1530852-Y4-319,V05,ASAP-0029520-001,30
1530852-Y4-319,W05,ASAP-0029507-001,30
1530852-Y4-319,X05,ASAP-0029419-001,160
1530852-Y4-319,Y05,ASAP-0029406-001,100
1530852-Y4-319,Z05,ASAP-0029427-001,100
1530852-Y4-319,A06,ASAP-0029435-001,60
1530852-Y4-319,B06,ASAP-0029463-001,40
1530852-Y4-319,C06,ASAP-0029410-001,100
1530852-Y4-319,D06,ASAP-0029526-001,100
1530852-Y4-319,E06,ASAP-0029514-001,20
1530852-Y4-319,F06,ASAP-0029480-001,100
1530852-Y4-319,G06,ASAP-0029508-001,5
1530852-Y4-319,H06,ASAP-0029496-001,20
1530852-Y4-319,I06,ASAP-0029390-001,60
1530852-Y4-319,J06,ASAP-0029415-001,5
1530852-Y4-319,K06,ASAP-0029473-001,100
1530852-Y4-319,L06,ASAP-0029387-001,200
1530852-Y4-319,M06,ASAP-0029432-001,20
1530852-Y4-319,N06,ASAP-0029389-001,160
1530852-Y4-319,O06,ASAP-0029454-001,100
1530852-Y4-319,P06,ASAP-0029401-001,30
1530852-Y4-319,Q06,ASAP-0029519-001,100
1530852-Y4-319,R06,ASAP-0029458-001,100
1530852-Y4-323,A05,ASAP-0029702-001,100
1530852-Y4-323,AA05,ASAP-0029705-001,100
1530852-Y4-323,AB05,ASAP-0029732-001,100
1530852-Y4-323,AC05,ASAP-0029640-001,8
1530852-Y4-323,AD05,ASAP-0029540-001,40
1530852-Y4-323,AE05,ASAP-0029737-001,100
1530852-Y4-323,AF05,ASAP-0029729-001,100
1530852-Y4-323,B05,ASAP-0029603-001,100
1530852-Y4-323,C05,ASAP-0029570-001,5
1530852-Y4-323,D05,ASAP-0029645-001,5
1530852-Y4-323,E05,ASAP-0029555-001,5
1530852-Y4-323,F05,ASAP-0029543-001,5
1530852-Y4-323,G05,ASAP-0029660-001,100
1530852-Y4-323,H05,ASAP-0029569-001,100
1530852-Y4-323,I05,ASAP-0029605-001,50
1530852-Y4-323,J05,ASAP-0029692-001,8
1530852-Y4-323,K05,ASAP-0029687-001,100
1530852-Y4-323,L05,ASAP-0029723-001,50
1530852-Y4-323,M05,ASAP-0029586-001,5
1530852-Y4-323,N05,ASAP-0029580-001,5
1530852-Y4-323,O05,ASAP-0029728-001,5
1530852-Y4-323,P05,ASAP-0029548-001,5
1530852-Y4-323,Q05,ASAP-0029717-001,100
1530852-Y4-323,R05,ASAP-0029739-001,10
1530852-Y4-323,S05,ASAP-0029625-001,100
1530852-Y4-323,T05,ASAP-0029584-001,30
1530852-Y4-323,U05,ASAP-0029713-001,20
1530852-Y4-323,V05,ASAP-0029650-001,5
1530852-Y4-323,W05,ASAP-0029629-001,100
1530852-Y4-323,X05,ASAP-0029659-001,100
1530852-Y4-323,Y05,ASAP-0029621-001,5
1530852-Y4-323,Z05,ASAP-0029667-001,200
1530852-Y4-323,A06,ASAP-0029608-001,200
1530852-Y4-323,AA06,ASAP-0029590-001,30
1530852-Y4-323,AB06,ASAP-0029721-001,30
1530852-Y4-323,AC06,ASAP-0029554-001,5
1530852-Y4-323,AD06,ASAP-0029675-001,100
1530852-Y4-323,AE06,ASAP-0029630-001,10
1530852-Y4-323,AF06,ASAP-0029544-001,50
1530852-Y4-323,B06,ASAP-0029649-001,200
1530852-Y4-323,C06,ASAP-0029655-001,100
1530852-Y4-323,D06,ASAP-0029585-001,200
1530852-Y4-323,E06,ASAP-0029735-001,100
1530852-Y4-323,F06,ASAP-0029633-001,100
1530852-Y4-323,G06,ASAP-0029616-001,100
1530852-Y4-323,H06,ASAP-0029553-001,100
1530852-Y4-323,I06,ASAP-0029597-001,5
1530852-Y4-323,J06,ASAP-0029593-001,20
1530852-Y4-323,K06,ASAP-0029562-001,40
1530852-Y4-323,L06,ASAP-0029575-001,20
1530852-Y4-323,M06,ASAP-0029614-001,5
1530852-Y4-323,N06,ASAP-0029704-001,100
1530852-Y4-323,O06,ASAP-0029646-001,200
1530852-Y4-323,P06,ASAP-0029588-001,5
1530852-Y4-323,Q06,ASAP-0029668-001,100
1530852-Y4-323,R06,ASAP-0029542-001,100
1530852-Y4-323,S06,ASAP-0029669-001,100
1530852-Y4-323,T06,ASAP-0029740-001,5
1530852-Y4-323,U06,ASAP-0029592-001,200
1530852-Y4-323,V06,ASAP-0029719-001,100
1530852-Y4-323,W06,ASAP-0029711-001,5
1530852-Y4-323,X06,ASAP-0029718-001,10
1530852-Y4-323,Y06,ASAP-0029613-001,10
1530852-Y4-323,Z06,ASAP-0029698-001,200
